created_at,user_id,session_id,device_id,attempt_index,char_id,response_time,press_duration,retry_count,prev_accuracy,prev_mastery,hint_count,session_number,difficulty_level,time_since_last_practice,prev_confidence,current_streak,wrong_streak,prev_mistakes,teaching_action,confidence_state,expected_pattern,entered_pattern,is_correct,press_order,source,is_synthetic,spec_version,braille_map_verified
2026-09-17T09:15:56.763+00:00,P02,62334b97-0df9-4445-bed2-bb42de30d000,dev_h8vfnf5f,1,3,1856.29999999702,62.8500000089407,0,0,0,0,2,1,604800,1,1,0,0,2,0,20,20,True,"[5,3]",web,False,2,True
2026-09-17T09:16:01.603+00:00,P02,62334b97-0df9-4445-bed2-bb42de30d000,dev_h8vfnf5f,2,23,2454.29999999702,71.2249999977648,0,1,0.25,0,2,1,50.376,1,2,0,0,2,0,43,43,True,"[4,1,2,6]",web,False,2,False
2026-09-17T09:16:06.107+00:00,P02,62334b97-0df9-4445-bed2-bb42de30d000,dev_h8vfnf5f,3,19,1758.69999998808,87.8249999992549,0,0,0,0,2,1,604800,1,0,1,0,0,1,52,53,False,"[1,5,6,3]",web,False,2,False
2026-09-17T09:16:09.779+00:00,P02,62334b97-0df9-4445-bed2-bb42de30d000,dev_h8vfnf5f,4,19,1861.60000000894,108.27499999851,1,0,0,0,2,1,3.672,1,0,2,1,1,1,52,53,False,"[1,5,6,3]",web,False,2,False
2026-09-17T09:16:15.843+00:00,P02,62334b97-0df9-4445-bed2-bb42de30d000,dev_h8vfnf5f,5,19,4245.40000000596,135.60000000149,2,0,0,1,2,1,6.063,1,1,0,2,2,2,52,52,True,"[5,6,3]",web,False,2,False
2026-09-17T09:16:21.451+00:00,P02,62334b97-0df9-4445-bed2-bb42de30d000,dev_h8vfnf5f,6,22,2820.5,119.400000002235,0,0,0,0,2,1,604800,1,1,0,0,2,1,58,58,True,"[5,4,6,2]",web,False,2,False
2026-09-17T09:16:24.179+00:00,P02,62334b97-0df9-4445-bed2-bb42de30d000,dev_h8vfnf5f,7,0,510.90000000596,85.8999999910593,0,0,0,0,2,1,604800,1,1,0,0,2,0,1,1,True,[1],web,False,2,True
2026-09-17T09:16:27.051+00:00,P02,62334b97-0df9-4445-bed2-bb42de30d000,dev_h8vfnf5f,8,0,662.40000000596,142,0,1,0.25,0,2,1,2.872,0,2,0,0,2,0,1,1,True,[1],web,False,2,True
2026-09-17T09:16:33.124+00:00,P02,62334b97-0df9-4445-bed2-bb42de30d000,dev_h8vfnf5f,9,18,3635.90000000596,148.499999995033,0,0,0,0,2,1,604800,1,1,0,0,2,1,26,26,True,"[2,5,4]",web,False,2,False
2026-09-17T09:16:36.443+00:00,P02,62334b97-0df9-4445-bed2-bb42de30d000,dev_h8vfnf5f,10,3,1074.90000000596,98.3000000044703,0,1,0.25,0,2,1,39.679,0,2,0,0,2,0,20,20,True,"[3,5]",web,False,2,True
2026-09-17T09:16:40.427+00:00,P02,62334b97-0df9-4445-bed2-bb42de30d000,dev_h8vfnf5f,11,19,1498.5,71.3333333283663,0,0.333333333333333,0.25,0,2,1,24.585,2,0,1,2,0,1,52,49,False,"[1,5,6]",web,False,2,False
2026-09-17T09:16:44.251+00:00,P02,62334b97-0df9-4445-bed2-bb42de30d000,dev_h8vfnf5f,12,19,2008.80000001192,103.06666666766,1,0.25,0.1625,0,2,1,3.824,1,1,0,3,2,1,52,52,True,"[3,5,6]",web,False,2,False
2026-09-17T09:16:47.388+00:00,P02,62334b97-0df9-4445-bed2-bb42de30d000,dev_h8vfnf5f,13,38,759.79999999702,84,0,0,0,0,2,1,604800,1,1,0,0,2,0,7,7,True,"[1,2,3]",web,False,2,False
2026-09-17T09:16:54.419+00:00,P02,62334b97-0df9-4445-bed2-bb42de30d000,dev_h8vfnf5f,14,25,4690.70000000298,95.7000000067055,0,0,0,0,2,1,604800,1,1,0,0,2,1,60,60,True,"[3,6,5,4]",web,False,2,False
2026-09-17T09:16:57.779+00:00,P02,62334b97-0df9-4445-bed2-bb42de30d000,dev_h8vfnf5f,15,33,770.79999999702,110.85000000149,0,0,0,0,2,1,604800,1,1,0,0,2,0,3,3,True,"[1,2]",web,False,2,False
2026-09-17T09:17:03.395+00:00,P02,62334b97-0df9-4445-bed2-bb42de30d000,dev_h8vfnf5f,16,40,3188.10000000894,77.8249999955297,0,1,0.25,0,2,1,176.528,1,0,1,0,0,1,47,43,False,"[4,1,2,6]",web,False,2,False
2026-09-17T09:17:09.035+00:00,P02,62334b97-0df9-4445-bed2-bb42de30d000,dev_h8vfnf5f,17,40,3824.70000000298,58.5199999988079,1,0.5,0.1625,0,2,1,5.64,1,1,0,1,2,1,47,47,True,"[1,2,3,6,4]",web,False,2,False
2026-09-17T09:17:12.947+00:00,P02,62334b97-0df9-4445-bed2-bb42de30d000,dev_h8vfnf5f,18,17,1500.29999999702,92.1000000089407,0,0,0,0,2,1,604800,1,1,0,0,2,0,33,33,True,"[1,6]",web,False,2,False
2026-09-17T09:17:17.939+00:00,P02,62334b97-0df9-4445-bed2-bb42de30d000,dev_h8vfnf5f,19,42,2691.59999999404,66.6333333353202,0,1,0.25,0,2,1,114.215,1,2,0,0,2,1,19,19,True,"[1,2,5]",web,False,2,False
2026-09-17T09:17:31.227+00:00,P02,d620e812-a8a8-4d21-8c5e-8a82d88fe2da,dev_h8vfnf5f,0,35,1819.20000000298,79.3000000019868,0,0,0,0,2,1,604800,1,1,0,0,2,0,13,13,True,"[4,1,3]",web,False,2,False
2026-09-17T09:17:36.931+00:00,P02,d620e812-a8a8-4d21-8c5e-8a82d88fe2da,dev_h8vfnf5f,1,41,3282.70000000298,66.6333333303531,0,0,0,0,2,1,604800,1,1,0,0,2,1,14,14,True,"[3,2,4]",web,False,2,False
2026-09-17T09:17:40.819+00:00,P02,d620e812-a8a8-4d21-8c5e-8a82d88fe2da,dev_h8vfnf5f,2,37,1510.89999999106,49.8000000019868,0,0,0,0,2,1,604800,1,0,1,0,0,1,23,21,False,"[1,3,5]",web,False,2,False
2026-09-17T09:17:44.243+00:00,P02,d620e812-a8a8-4d21-8c5e-8a82d88fe2da,dev_h8vfnf5f,3,37,1609.79999999702,105.125000003725,1,0,0,0,2,1,3.424,1,1,0,1,2,1,23,23,True,"[1,2,5,3]",web,False,2,False
2026-09-17T09:17:49.379+00:00,P02,d620e812-a8a8-4d21-8c5e-8a82d88fe2da,dev_h8vfnf5f,4,15,2710.29999999702,116.56666666766,0,0,0,0,2,1,604800,1,1,0,0,2,1,44,44,True,"[3,6,4]",web,False,2,False
2026-09-17T09:17:53.979+00:00,P02,d620e812-a8a8-4d21-8c5e-8a82d88fe2da,dev_h8vfnf5f,5,34,1892,60.1000000014901,0,0,0,0,2,1,604800,1,0,1,0,0,1,24,39,False,"[1,2,3,6]",web,False,2,False
2026-09-17T09:17:57.731+00:00,P02,d620e812-a8a8-4d21-8c5e-8a82d88fe2da,dev_h8vfnf5f,6,34,1935.39999999106,75.2999999970198,1,0,0,0,2,1,3.752,1,0,2,1,1,1,24,40,False,"[4,6]",web,False,2,False
2026-09-17T09:18:16.883+00:00,P02,d620e812-a8a8-4d21-8c5e-8a82d88fe2da,dev_h8vfnf5f,7,34,17341.200000003,91.75,2,0,0,1,2,1,19.153,1,1,0,2,2,2,24,24,True,"[4,5]",web,False,2,False
2026-09-17T09:18:20.835+00:00,P02,d620e812-a8a8-4d21-8c5e-8a82d88fe2da,dev_h8vfnf5f,8,20,1525.5,132.29999999702,0,0,0,0,2,1,604800,1,1,0,0,2,0,18,18,True,"[2,5]",web,False,2,False
2026-09-17T09:18:28.603+00:00,P02,d620e812-a8a8-4d21-8c5e-8a82d88fe2da,dev_h8vfnf5f,9,40,5333,89.440000000596,0,0.666666666666667,0.371875,0,2,1,79.568,1,2,0,1,2,1,47,47,True,"[4,1,2,6,3]",web,False,2,False
2026-09-17T09:18:31.659+00:00,P02,d620e812-a8a8-4d21-8c5e-8a82d88fe2da,dev_h8vfnf5f,10,45,829.40000000596,135.40000000596,0,0,0,0,2,1,604800,1,0,1,0,0,1,54,26,False,"[5,2,4]",web,False,2,False
2026-09-17T09:18:35.507+00:00,P02,d620e812-a8a8-4d21-8c5e-8a82d88fe2da,dev_h8vfnf5f,11,45,2037,89.8800000011921,1,0,0,0,2,1,3.848,1,1,0,1,2,1,54,54,True,"[2,3,5,6]",web,False,2,False
2026-09-17T09:18:38.627+00:00,P02,d620e812-a8a8-4d21-8c5e-8a82d88fe2da,dev_h8vfnf5f,12,29,698.5,196.666666666667,0,1,0.25,0,2,1,227.56,1,0,1,0,0,1,46,21,False,"[1,5,3]",web,False,2,False
2026-09-17T09:18:42.731+00:00,P02,d620e812-a8a8-4d21-8c5e-8a82d88fe2da,dev_h8vfnf5f,13,29,2284.59999999404,71.7999999970198,1,0.5,0.1625,0,2,1,4.103,1,1,0,1,2,1,46,46,True,"[2,3,6,4]",web,False,2,False
2026-09-17T09:18:46.819+00:00,P02,d620e812-a8a8-4d21-8c5e-8a82d88fe2da,dev_h8vfnf5f,14,24,1649.29999999702,47.9000000022352,0,0,0,0,2,1,604800,1,0,1,0,0,1,63,15,False,"[1,4,2,3]",web,False,2,False
2026-09-17T09:18:50.963+00:00,P02,d620e812-a8a8-4d21-8c5e-8a82d88fe2da,dev_h8vfnf5f,15,24,2329.59999999404,55.8200000017881,1,0,0,0,2,1,4.143,1,0,2,1,1,1,63,55,False,"[1,2,3,6,5]",web,False,2,False
2026-09-17T09:18:56.203+00:00,P02,d620e812-a8a8-4d21-8c5e-8a82d88fe2da,dev_h8vfnf5f,16,24,3424.20000000298,93.2666666656733,2,0,0,1,2,1,5.241,1,1,0,2,2,2,63,63,True,"[1,2,3,6,5,4]",web,False,2,False
2026-09-17T09:18:56.71+00:00,P02,d620e812-a8a8-4d21-8c5e-8a82d88fe2da,dev_h8vfnf5f,17,24,3931.09999999404,93.2666666656733,3,0.333333333333333,0.25,1,2,1,0.507,2,2,0,2,2,2,63,63,True,"[1,2,3,6,5,4]",web,False,2,False
2026-09-17T09:18:56.738+00:00,P02,d620e812-a8a8-4d21-8c5e-8a82d88fe2da,dev_h8vfnf5f,18,24,3959.20000000298,93.2666666656733,4,0.5,0.4375,1,2,1,0.028,2,3,0,2,2,2,63,63,True,"[1,2,3,6,5,4]",web,False,2,False
2026-09-17T09:19:01.563+00:00,P02,d620e812-a8a8-4d21-8c5e-8a82d88fe2da,dev_h8vfnf5f,19,40,2392.90000000596,60.0200000017881,0,0.75,0.52890625,0,2,1,32.959,1,3,0,1,2,0,47,47,True,"[4,1,2,3,6]",web,False,2,False
2026-09-17T09:19:32.931+00:00,P02,1e1df24b-e891-47ba-bb18-6177cd48f871,dev_h8vfnf5f,0,46,1396.40000000596,76.6333333353202,0,0,0,0,3,1,604800,1,0,1,0,0,1,38,26,False,"[5,4,2]",web,False,2,False
2026-09-17T09:19:36.379+00:00,P02,1e1df24b-e891-47ba-bb18-6177cd48f871,dev_h8vfnf5f,1,46,1630.79999999702,79.6666666666667,1,0,0,0,3,1,3.449,1,0,2,1,1,1,38,42,False,"[2,4,6]",web,False,2,False
2026-09-17T09:19:39.771+00:00,P02,1e1df24b-e891-47ba-bb18-6177cd48f871,dev_h8vfnf5f,2,46,1586.60000000894,103.866666669647,2,0,0,1,3,1,3.392,1,1,0,2,2,2,38,38,True,"[2,3,6]",web,False,2,False
2026-09-17T09:19:44.691+00:00,P02,1e1df24b-e891-47ba-bb18-6177cd48f871,dev_h8vfnf5f,3,46,2536.40000000596,135.70000000298,0,0.333333333333333,0.25,0,3,1,4.92,2,0,1,2,0,1,38,10,False,"[2,4]",web,False,2,False
2026-09-17T09:19:48.795+00:00,P02,1e1df24b-e891-47ba-bb18-6177cd48f871,dev_h8vfnf5f,4,46,2292.80000001192,74.7333333343267,1,0.25,0.1625,0,3,1,4.103,1,1,0,3,2,1,38,38,True,"[2,3,6]",web,False,2,False
2026-09-17T09:20:03.531+00:00,P02,1e1df24b-e891-47ba-bb18-6177cd48f871,dev_h8vfnf5f,5,22,12396.599999994,112.900000002235,0,1,0.25,0,3,1,222.08,1,0,1,0,0,2,58,30,False,"[2,4,5,3]",web,False,2,False
2026-09-17T09:20:08.923+00:00,P02,1e1df24b-e891-47ba-bb18-6177cd48f871,dev_h8vfnf5f,6,22,3581.29999999702,125.75,1,0.5,0.1625,0,3,1,5.392,2,1,0,1,2,1,58,58,True,"[2,4,5,6]",web,False,2,False
2026-09-17T09:20:12.883+00:00,P02,1e1df24b-e891-47ba-bb18-6177cd48f871,dev_h8vfnf5f,7,12,1596.59999999404,149.175000000745,0,0,0,0,3,1,604800,1,0,1,0,0,1,40,45,False,"[1,4,3,6]",web,False,2,False
2026-09-17T09:20:17.419+00:00,P02,1e1df24b-e891-47ba-bb18-6177cd48f871,dev_h8vfnf5f,8,12,2730.60000000894,112.20000000298,1,0,0,0,3,1,4.536,1,1,0,1,2,1,40,40,True,"[4,6]",web,False,2,False
2026-09-17T09:20:21.395+00:00,P02,1e1df24b-e891-47ba-bb18-6177cd48f871,dev_h8vfnf5f,9,15,1568.40000000596,79.3333333333333,0,1,0.25,0,3,1,152.016,1,2,0,0,2,0,44,44,True,"[3,6,4]",web,False,2,False
2026-09-17T09:20:27.907+00:00,P02,1e1df24b-e891-47ba-bb18-6177cd48f871,dev_h8vfnf5f,10,48,3560.90000000596,87.2999999970198,0,0,0,0,3,1,604800,1,0,1,0,0,1,6,16,False,[5],web,False,2,False
2026-09-17T09:20:31.259+00:00,P02,1e1df24b-e891-47ba-bb18-6177cd48f871,dev_h8vfnf5f,11,48,1535.39999999106,293.29999999702,1,0,0,0,3,1,3.352,1,1,0,1,2,1,6,6,True,"[3,2]",web,False,2,False
2026-09-17T09:20:35.035+00:00,P02,1e1df24b-e891-47ba-bb18-6177cd48f871,dev_h8vfnf5f,12,6,1088.40000000596,90.000000004967,0,0,0,0,3,1,604800,1,0,1,0,0,1,23,22,False,"[5,2,3]",web,False,2,True
2026-09-17T09:20:39.995+00:00,P02,1e1df24b-e891-47ba-bb18-6177cd48f871,dev_h8vfnf5f,13,6,3149.70000000298,56.7750000022352,1,0,0,0,3,1,4.96,1,0,2,1,1,1,23,43,False,"[1,2,4,6]",web,False,2,True
2026-09-17T09:20:43.979+00:00,P02,1e1df24b-e891-47ba-bb18-6177cd48f871,dev_h8vfnf5f,14,6,2174.10000000894,105.925000000745,2,0,0,1,3,1,3.984,1,1,0,2,2,2,23,23,True,"[1,2,3,5]",web,False,2,True
2026-09-17T09:20:52.019+00:00,P02,1e1df24b-e891-47ba-bb18-6177cd48f871,dev_h8vfnf5f,15,43,5694.59999999404,68.5199999988079,0,0,0,0,3,1,604800,1,1,0,0,2,1,59,59,True,"[2,1,4,5,6]",web,False,2,False
2026-09-17T09:20:55.235+00:00,P02,1e1df24b-e891-47ba-bb18-6177cd48f871,dev_h8vfnf5f,16,11,948.800000011921,95.5,0,0,0,0,3,1,604800,1,1,0,0,2,0,5,5,True,"[1,3]",web,False,2,False
2026-09-17T09:21:01.651+00:00,P02,1e1df24b-e891-47ba-bb18-6177cd48f871,dev_h8vfnf5f,17,3,4185.10000000894,198.54999999702,0,1,0.4375,0,3,1,265.208,1,3,0,0,2,1,20,20,True,"[3,5]",web,False,2,True
2026-09-17T09:21:06.243+00:00,P02,1e1df24b-e891-47ba-bb18-6177cd48f871,dev_h8vfnf5f,18,20,2156.20000000298,134.10000000149,0,1,0.25,0,3,1,165.407,1,2,0,0,2,0,18,18,True,"[2,5]",web,False,2,False
2026-09-17T09:21:11.052+00:00,P02,1e1df24b-e891-47ba-bb18-6177cd48f871,dev_h8vfnf5f,19,27,2385.79999999702,113.425000000745,0,0,0,0,3,1,604800,1,1,0,0,2,0,57,57,True,"[1,4,5,6]",web,False,2,False
2026-09-17T09:21:37.403+00:00,P03,7a11ec29-ba57-4912-b305-adcacc6a93d4,dev_h8vfnf5f,0,49,336.90000000596,85.7000000029802,0,0,0,0,4,1,4164836.903,1,0,6,5,0,1,8,2,False,[2],web,False,2,False
2026-09-17T09:21:39.723+00:00,P03,7a11ec29-ba57-4912-b305-adcacc6a93d4,dev_h8vfnf5f,1,49,504.59999999404,151.70000000298,1,0,0,0,4,1,2.32,1,0,7,6,1,1,8,16,False,[5],web,False,2,False
2026-09-17T09:21:41.467+00:00,P03,7a11ec29-ba57-4912-b305-adcacc6a93d4,dev_h8vfnf5f,2,49,2248.39999999106,118.85000000149,2,0,0,0,4,1,1.743,1,0,8,7,1,2,8,24,False,"[5,4]",web,False,2,False
2026-09-17T09:21:45.691+00:00,P03,7a11ec29-ba57-4912-b305-adcacc6a93d4,dev_h8vfnf5f,3,49,2417.29999999702,99.0399999991059,3,0,0,2,4,1,4.225,2,1,0,8,2,2,8,8,True,[4],web,False,2,False
2026-09-17T09:21:51.907+00:00,P03,7a11ec29-ba57-4912-b305-adcacc6a93d4,dev_h8vfnf5f,4,25,3862.5,127.49999999702,0,1,0.25,0,4,1,4164860.223,2,0,1,0,0,1,60,61,False,"[3,6,5,4,1]",web,False,2,False
2026-09-17T09:21:54.875+00:00,P03,7a11ec29-ba57-4912-b305-adcacc6a93d4,dev_h8vfnf5f,5,25,1162.40000000596,95.9000000022352,1,0.5,0.1625,0,4,1,2.968,1,1,0,1,2,1,60,60,True,"[3,6,5,4]",web,False,2,False
2026-09-17T09:21:58.635+00:00,P03,7a11ec29-ba57-4912-b305-adcacc6a93d4,dev_h8vfnf5f,6,7,1512.59999999404,103.09999999404,0,1,0.4375,0,4,1,4164354.573,1,0,1,0,0,1,17,3,False,"[1,2]",web,False,2,True
2026-09-17T09:22:02.076+00:00,P03,7a11ec29-ba57-4912-b305-adcacc6a93d4,dev_h8vfnf5f,7,7,1635.70000000298,119.750000007451,1,0.666666666666667,0.284375,0,4,1,3.441,1,1,0,1,2,1,17,17,True,"[1,5]",web,False,2,True
2026-09-17T09:22:07.307+00:00,P03,7a11ec29-ba57-4912-b305-adcacc6a93d4,dev_h8vfnf5f,8,28,2882.5,133.466666663686,0,0,0,0,4,1,604800,1,1,0,0,2,1,25,25,True,"[1,4,5]",web,False,2,False
2026-09-17T09:22:10.939+00:00,P03,7a11ec29-ba57-4912-b305-adcacc6a93d4,dev_h8vfnf5f,9,28,1294.70000000298,145.966666663686,0,1,0.25,0,4,1,3.633,1,2,0,0,2,0,25,25,True,"[1,4,5]",web,False,2,False
2026-09-17T09:22:16.019+00:00,P03,7a11ec29-ba57-4912-b305-adcacc6a93d4,dev_h8vfnf5f,10,48,2134.29999999702,117.90000000596,0,0.5,0.4375,0,4,1,4164894.531,1,0,1,2,0,1,6,16,False,[5],web,False,2,False
2026-09-17T09:22:18.835+00:00,P03,7a11ec29-ba57-4912-b305-adcacc6a93d4,dev_h8vfnf5f,11,48,1009.70000000298,174.59999999404,1,0.4,0.284375,0,4,1,2.816,1,0,2,3,1,1,6,4,False,[3],web,False,2,False
2026-09-17T09:22:23.05+00:00,P03,7a11ec29-ba57-4912-b305-adcacc6a93d4,dev_h8vfnf5f,12,48,2408.20000000298,159.80000000447,2,0.333333333333333,0.18484375,1,4,1,4.215,1,1,0,4,2,2,6,6,True,"[2,3]",web,False,2,False
2026-09-17T09:22:28.819+00:00,P03,7a11ec29-ba57-4912-b305-adcacc6a93d4,dev_h8vfnf5f,13,25,3414,85.7249999977648,0,0.666666666666667,0.371875,0,4,1,33.945,1,2,0,1,2,1,60,60,True,"[3,6,5,4]",web,False,2,False
2026-09-17T09:22:31.667+00:00,P03,7a11ec29-ba57-4912-b305-adcacc6a93d4,dev_h8vfnf5f,14,11,562.800000011921,66.5999999940395,0,0,0,0,4,1,604800,1,1,0,0,2,0,5,5,True,"[1,3]",web,False,2,False
2026-09-17T09:22:34.41+00:00,P03,7a11ec29-ba57-4912-b305-adcacc6a93d4,dev_h8vfnf5f,15,1,526.40000000596,103.35000000149,0,1,0.25,0,4,1,4164864.351,1,0,1,0,0,1,28,5,False,"[1,3]",web,False,2,True
2026-09-17T09:22:42.514+00:00,P03,7a11ec29-ba57-4912-b305-adcacc6a93d4,dev_h8vfnf5f,16,1,6288.09999999404,147.8333333383,1,0.5,0.1625,0,4,1,8.104,1,1,0,1,2,2,28,28,True,"[4,3,5]",web,False,2,True
2026-09-17T09:22:43.019+00:00,P03,7a11ec29-ba57-4912-b305-adcacc6a93d4,dev_h8vfnf5f,17,1,6792.79999999702,147.8333333383,2,0.666666666666667,0.371875,0,4,1,0.505,2,2,0,1,2,2,28,28,True,"[4,3,5]",web,False,2,True
2026-09-17T09:22:43.052+00:00,P03,7a11ec29-ba57-4912-b305-adcacc6a93d4,dev_h8vfnf5f,18,1,6826,147.8333333383,3,0.75,0.52890625,0,4,1,0.033,2,3,0,1,2,2,28,28,True,"[4,3,5]",web,False,2,True
2026-09-17T09:22:43.089+00:00,P03,7a11ec29-ba57-4912-b305-adcacc6a93d4,dev_h8vfnf5f,19,1,6862.79999999702,147.8333333383,4,0.8,0.6466796875,0,4,1,0.037,2,4,0,1,2,2,28,28,True,"[4,3,5]",web,False,2,True
2026-09-17T09:22:43.133+00:00,P03,7a11ec29-ba57-4912-b305-adcacc6a93d4,dev_h8vfnf5f,20,1,6906.40000000596,147.8333333383,5,0.833333333333333,0.735009765625,0,4,1,0.044,2,5,0,1,2,2,28,28,True,"[4,3,5]",web,False,2,True
2026-09-17T09:22:43.15+00:00,P03,7a11ec29-ba57-4912-b305-adcacc6a93d4,dev_h8vfnf5f,21,1,6924.09999999404,147.8333333383,6,0.857142857142857,0.80125732421875,0,4,1,0.017,2,6,0,1,2,2,28,28,True,"[4,3,5]",web,False,2,True
2026-09-17T09:22:43.193+00:00,P03,7a11ec29-ba57-4912-b305-adcacc6a93d4,dev_h8vfnf5f,22,1,6966.70000000298,147.8333333383,7,0.875,0.850942993164063,0,4,1,0.043,2,7,0,1,2,2,28,28,True,"[4,3,5]",web,False,2,True
2026-09-17T09:22:43.223+00:00,P03,7a11ec29-ba57-4912-b305-adcacc6a93d4,dev_h8vfnf5f,23,1,6996.40000000596,147.8333333383,8,0.888888888888889,0.888207244873047,0,4,1,0.03,2,8,0,1,2,2,28,28,True,"[4,3,5]",web,False,2,True
2026-09-17T09:22:43.262+00:00,P03,7a11ec29-ba57-4912-b305-adcacc6a93d4,dev_h8vfnf5f,24,1,7036.20000000298,147.8333333383,9,0.9,0.916155433654785,0,4,1,0.039,2,9,0,1,2,2,28,28,True,"[4,3,5]",web,False,2,True
2026-09-17T09:22:43.282+00:00,P03,7a11ec29-ba57-4912-b305-adcacc6a93d4,dev_h8vfnf5f,25,1,7055.90000000596,147.8333333383,10,0.909090909090909,0.937116575241089,0,4,1,0.02,2,10,0,1,2,2,28,28,True,"[4,3,5]",web,False,2,True
2026-09-17T09:22:43.326+00:00,P03,7a11ec29-ba57-4912-b305-adcacc6a93d4,dev_h8vfnf5f,26,1,7099.40000000596,147.8333333383,11,0.916666666666667,0.952837431430817,0,4,1,0.043,2,11,0,1,2,2,28,28,True,"[4,3,5]",web,False,2,True
2026-09-17T09:22:43.362+00:00,P03,7a11ec29-ba57-4912-b305-adcacc6a93d4,dev_h8vfnf5f,27,1,7136,147.8333333383,12,0.923076923076923,0.964628073573113,0,4,1,0.037,2,12,0,1,2,2,28,28,True,"[4,3,5]",web,False,2,True
2026-09-17T09:22:43.393+00:00,P03,7a11ec29-ba57-4912-b305-adcacc6a93d4,dev_h8vfnf5f,28,1,7166.40000000596,147.8333333383,13,0.928571428571429,0.973471055179834,0,4,1,0.031,2,13,0,1,2,2,28,28,True,"[4,3,5]",web,False,2,True
2026-09-17T09:22:43.422+00:00,P03,7a11ec29-ba57-4912-b305-adcacc6a93d4,dev_h8vfnf5f,29,1,7196,147.8333333383,14,0.933333333333333,0.980103291384876,0,4,1,0.029,2,14,0,1,2,2,28,28,True,"[4,3,5]",web,False,2,True
2026-09-17T09:22:43.462+00:00,P03,7a11ec29-ba57-4912-b305-adcacc6a93d4,dev_h8vfnf5f,30,1,7236,147.8333333383,15,0.9375,0.985077468538657,0,4,1,0.04,2,15,0,1,2,2,28,28,True,"[4,3,5]",web,False,2,True
2026-09-17T09:22:43.485+00:00,P03,7a11ec29-ba57-4912-b305-adcacc6a93d4,dev_h8vfnf5f,31,1,7258.29999999702,147.8333333383,16,0.941176470588235,0.988808101403993,0,4,1,0.022,2,16,0,1,2,2,28,28,True,"[4,3,5]",web,False,2,True
2026-09-17T09:22:43.522+00:00,P03,7a11ec29-ba57-4912-b305-adcacc6a93d4,dev_h8vfnf5f,32,1,7296,147.8333333383,17,0.944444444444444,0.991606076052995,0,4,1,0.038,2,17,0,1,2,2,28,28,True,"[4,3,5]",web,False,2,True
2026-09-17T09:22:43.546+00:00,P03,7a11ec29-ba57-4912-b305-adcacc6a93d4,dev_h8vfnf5f,33,1,7319.59999999404,147.8333333383,18,0.947368421052632,0.993704557039746,0,4,1,0.024,2,18,0,1,2,2,28,28,True,"[4,3,5]",web,False,2,True
2026-09-17T09:23:01.643+00:00,P03,bfbd2abf-54cb-4651-844e-3a57d7226dcb,dev_h8vfnf5f,0,8,1445.5,82.75,0,0.666666666666667,0.622685546875,0,4,1,4164446.999,1,4,0,2,2,0,12,12,True,"[4,3]",web,False,2,True
2026-09-17T09:23:06.411+00:00,P03,bfbd2abf-54cb-4651-844e-3a57d7226dcb,dev_h8vfnf5f,1,34,2333.20000000298,79.0499999970198,0,0,0,0,4,1,604800,1,0,1,0,0,1,24,39,False,"[1,2,3,6]",web,False,2,False
2026-09-17T09:23:12.003+00:00,P03,bfbd2abf-54cb-4651-844e-3a57d7226dcb,dev_h8vfnf5f,2,34,3787.39999999106,93.4666666686535,1,0,0,0,4,1,5.592,1,0,2,1,1,1,24,56,False,"[4,6,5]",web,False,2,False
2026-09-17T09:23:15.699+00:00,P03,bfbd2abf-54cb-4651-844e-3a57d7226dcb,dev_h8vfnf5f,3,34,1886.70000000298,180.09999999404,2,0,0,1,4,1,3.695,1,1,0,2,2,2,24,24,True,"[4,5]",web,False,2,False
2026-09-17T09:23:20.884+00:00,P03,bfbd2abf-54cb-4651-844e-3a57d7226dcb,dev_h8vfnf5f,4,24,2725.29999999702,70.0800000011921,0,0,0,0,4,1,604800,1,0,1,0,0,1,63,61,False,"[3,1,4,5,6]",web,False,2,False
2026-09-17T09:23:25.315+00:00,P03,bfbd2abf-54cb-4651-844e-3a57d7226dcb,dev_h8vfnf5f,5,24,2623,302.366666667163,1,0,0,0,4,1,4.432,1,1,0,1,2,1,63,63,True,"[1,2,3,6,5,4]",web,False,2,False
2026-09-17T09:23:25.816+00:00,P03,bfbd2abf-54cb-4651-844e-3a57d7226dcb,dev_h8vfnf5f,6,24,3123.90000000596,302.366666667163,2,0.5,0.25,0,4,1,0.501,1,2,0,1,2,2,63,63,True,"[1,2,3,6,5,4]",web,False,2,False
2026-09-17T09:23:25.844+00:00,P03,bfbd2abf-54cb-4651-844e-3a57d7226dcb,dev_h8vfnf5f,7,24,3151.70000000298,302.366666667163,3,0.666666666666667,0.4375,0,4,1,0.028,2,3,0,1,2,2,63,63,True,"[1,2,3,6,5,4]",web,False,2,False
2026-09-17T09:23:25.886+00:00,P03,bfbd2abf-54cb-4651-844e-3a57d7226dcb,dev_h8vfnf5f,8,24,3193.90000000596,302.366666667163,4,0.75,0.578125,0,4,1,0.042,2,4,0,1,2,2,63,63,True,"[1,2,3,6,5,4]",web,False,2,False
2026-09-17T09:23:25.927+00:00,P03,bfbd2abf-54cb-4651-844e-3a57d7226dcb,dev_h8vfnf5f,9,24,3234.5,302.366666667163,5,0.8,0.68359375,0,4,1,0.04,2,5,0,1,2,2,63,63,True,"[1,2,3,6,5,4]",web,False,2,False
